,Unnamed: 0,start_at,open,high,low,close,volume,turnover,date,funding_rate,p_close,oi,rsi,upper1,lower1,middle,upper2,lower2,upper3,lower3,macd,macdsignal,macdhist,p_di,m_di,adx,adxr,volume_ma,volume_ma_diff,middle_diff,band_diff,di_diff,sma,ema,upper_diff,lower_diff,ema_diff,sma_diff,rsi_sell,rsi_buy,dmi_diff,macd_diff,state,bb_direction,entry_price,exit_price,current_profit,bb_profit,profit_max,profit_min,profit_mean,prediction
11518,11650,1682906400000.0,28489.5,28666.9,28405.0,28539.9,9684.269,276731740.3697,2023-05-01 02:00:00,8.58e-05,-0.00039,48929.532,28.04,29489.68,28900.22,29194.95,29784.41,28605.49,30079.14,28310.76,-97.55,1.0,-98.56,15.51,40.91,23.73,18.63,10390.173857142858,567.83,655.0499999999993,305.42,-5.04,29171.36,28717.24,1244.5099999999984,65.59000000000015,177.34000000000015,631.4599999999991,-41.96,-1.9600000000000009,-25.4,-98.55,PositionState,lower,28539.9,28352.0,0.0,187.90000000000146,878.2000000000007,-79.09999999999854,329.06756756756886,0
11650,11782,1683381600000.0,28941.2,28941.2,28532.0,28597.0,19489.084,558698457.4101,2023-05-06 14:00:00,0.0001,-0.000271,52809.819,25.89,29449.4,28978.47,29213.93,29684.87,28743.0,29920.33,28507.53,-78.8,10.9,-89.7,12.75,41.96,24.22,24.32,5382.455285714286,729.66,616.9300000000003,320.95,-11.79,29163.17,28829.53,1087.869999999999,146.0,232.52999999999884,566.1699999999983,-44.11,-4.109999999999999,-29.21,-89.7,PositionState,lower,28597.0,28903.4,0.0,-306.40000000000146,29.599999999998545,-329.90000000000146,-214.10434782608687,0
11682,11814,1683496800000.0,28750.1,28826.0,28699.8,28722.8,3230.749,92923279.05980001,2023-05-07 22:00:00,3.148e-05,-0.000433,51144.885,38.66,28936.62,28800.43,28868.52,29004.71,28732.33,29072.81,28664.24,-36.74,-30.47,-6.27,15.75,28.56,16.86,17.93,3456.1685000000007,31.2,145.72000000000116,24.43,-2.8,28878.52,28772.42,281.90999999999985,9.530000000002474,49.61999999999898,155.72000000000116,-31.340000000000003,8.659999999999997,-12.809999999999999,-6.270000000000003,PositionState,lower,28722.8,27743.6,0.0,979.2000000000007,1393.2999999999993,0.0,899.8307692307683,0
11724,11856,1683648000000.0,27381.9,27692.3,27333.3,27692.2,8521.376,234271321.9094,2023-05-09 16:00:00,8.356e-05,-0.000301,55444.414,50.03,27710.53,27555.81,27633.17,27787.89,27478.45,27865.25,27401.09,-88.12,-116.1,27.98,15.7,21.81,37.04,45.31,4536.992214285716,463.44,-59.030000000002474,-33.68,4.41,27590.68,27588.69,95.68999999999869,-213.75,-103.51000000000204,-101.52000000000044,-19.97,20.03,-6.109999999999999,27.97999999999999,PositionState,lower,27692.2,27701.8,0.0,-9.599999999998545,148.79999999999927,-9.599999999998545,57.875,0
11770,11902,1683813600000.0,27195.2,27336.0,26928.9,27114.0,19267.036,522691813.7965,2023-05-11 14:00:00,3.42e-05,-0.000308,53900.309,33.72,27599.11,27293.31,27446.21,27752.01,27140.41,27904.91,26987.51,-113.45,-82.28,-31.17,14.5,35.53,34.73,31.86,5625.513857142859,1089.81,332.2099999999991,97.84,-5.29,27359.22,27204.76,638.0099999999984,26.409999999999854,90.7599999999984,245.22000000000116,-36.28,3.719999999999999,-21.03,-31.17,PositionState,lower,27114.0,26734.1,0.0,379.90000000000146,854.2000000000007,-52.099999999998545,499.0875000000002,0
11876,12008,1684195200000.0,27148.4,27288.0,27064.2,27191.1,6839.735,185950046.978,2023-05-16 00:00:00,3.473e-05,-0.000543,55546.14,45.73,27372.99,27208.62,27290.81,27455.18,27126.44,27537.36,27044.25,45.0,89.37,-44.37,15.76,21.77,23.12,25.58,5006.030428571429,279.48,99.71000000000276,29.84,-3.74,27346.13,27216.07,264.08000000000175,-64.65999999999985,24.970000000001164,155.03000000000247,-24.270000000000003,15.729999999999997,-6.01,-44.370000000000005,PositionState,lower,27191.1,27246.0,0.0,-54.900000000001455,181.09999999999854,-54.900000000001455,84.58749999999918,0
11896,12028,1684267200000.0,26918.7,26987.2,26884.6,26939.6,2433.737,65581587.1896,2023-05-16 20:00:00,8.434e-05,-0.000358,58194.31,40.11,27138.69,26987.22,27062.96,27214.42,26911.49,27290.15,26835.76,-58.64,-48.87,-9.77,13.66,22.93,22.49,24.17,4379.336571428573,-10.23,123.36000000000058,-10.8,-1.02,27004.55,26961.25,274.8199999999997,-28.109999999996944,21.650000000001455,64.95000000000073,-29.89,10.11,-9.27,-9.770000000000003,PositionState,lower,26939.6,27090.3,0.0,-150.70000000000073,0.0,-150.70000000000073,-66.72000000000116,0
11908,12040,1684310400000.0,26836.5,26850.0,26760.0,26799.1,4615.193,123700347.5194,2023-05-17 08:00:00,0.0001,-0.000404,57552.523,34.39,27085.91,26923.03,27004.47,27167.36,26841.58,27248.8,26760.14,-53.09,-36.6,-16.48,13.73,26.33,18.2,20.23,2919.604500000001,195.77,205.37000000000262,62.29,-1.91,27001.88,26859.92,368.26000000000204,42.4800000000032,60.81999999999971,202.78000000000247,-35.61,4.390000000000001,-12.599999999999998,-16.490000000000002,PositionState,lower,26799.1,26896.4,0.0,-97.30000000000291,186.79999999999927,-97.30000000000291,37.12222222222004,0
11940,12072,1684425600000.0,27070.6,27096.1,26967.6,27057.0,7141.08,193140642.0375,2023-05-18 16:00:00,0.0001,-0.000426,55458.914,41.46,27315.7,27122.17,27218.94,27412.47,27025.41,27509.24,26928.64,17.74,58.04,-40.29,14.2,23.15,23.87,27.66,5531.38192857143,351.8,161.9399999999987,84.54,-4.46,27260.92,27110.55,355.47000000000116,-31.590000000000146,53.54999999999927,203.91999999999825,-28.54,11.46,-8.95,-40.3,PositionState,lower,27057.0,26896.1,0.0,160.90000000000146,580.5999999999985,0.0,239.16190476190482,0
12008,12140,1684670400000.0,26822.3,26939.7,26800.0,26916.0,4806.368,129088239.09,2023-05-21 12:00:00,0.0001,-0.00046,56873.945,43.92,27101.73,26916.79,27009.26,27194.2,26824.31,27286.67,26731.84,-1.11,31.83,-32.95,16.71,29.49,32.17,31.82,3255.8058571428583,299.05,93.2599999999984,-1.75,-2.06,27013.3,26914.02,278.2000000000007,-91.68999999999869,-1.9799999999995634,97.29999999999927,-26.08,13.920000000000002,-12.779999999999998,-32.94,PositionState,lower,26916.0,26814.1,0.0,101.90000000000146,342.0,0.0,134.11578947368426,0
12075,12207,1684900800000.0,26772.5,26796.3,26696.0,26794.7,4767.784,127530230.278,2023-05-24 04:00:00,0.0001,-0.000298,55501.488,29.16,27242.36,26973.28,27107.82,27376.91,26838.73,27511.45,26704.19,-43.11,11.04,-54.15,9.3,38.1,21.28,22.9,3401.0611428571438,164.48,313.119999999999,160.72,-2.31,27092.76,26878.81,582.2099999999991,44.029999999998836,84.11000000000058,298.0599999999977,-40.84,-0.8399999999999999,-28.8,-54.15,PositionState,lower,26794.7,26388.1,0.0,406.6000000000022,687.7999999999993,0.0,409.62424242424305,0
